session_id,pipeline_variant,processed,samples,valid_deviation_samples,mean_dev_m,p95_dev_m,max_dev_m,rms_jerk,smoothness_index,max_speed,max_accel
59b735c5-5858-4400-acef-0620ed6302ef,kalman_plus_rts_without_despiking,True,158,158,0.9318706529511664,2.4390682187113026,2.6475368972917583,0.5914928215944385,0.45610104203396057,0.4353679787794392,0.0778987997210362
59b735c5-5858-4400-acef-0620ed6302ef,full_pipeline,True,158,158,0.0221419072011136,0.028563650810983922,0.029758352988889226,9390.19949527373,-7.945349637945685,29.699628582110126,811.9044721337709
5f639758-d852-4d8c-9ab6-59ec429710dd,median_only,True,300,300,0.09384260648831318,0.474004074468096,1.2981002695702788,5551.38113563288,-7.488802090556332,40.56628877623057,406.0394844191848
5f639758-d852-4d8c-9ab6-59ec429710dd,kalman_without_rts,True,300,300,0.11453694168717152,0.5805105140057015,1.485275195456435,3314.6373030538584,-7.040872027231213,36.10075605877348,302.91147262201747
5f639758-d852-4d8c-9ab6-59ec429710dd,kalman_plus_rts_without_despiking,True,300,300,1.1743157896435916,2.32449418827813,3.299041268164744,0.8730953705169758,0.1178766285666119,0.2519502683271466,0.08950575819898887
5f639758-d852-4d8c-9ab6-59ec429710dd,full_pipeline,True,300,300,0.021400689102992358,0.02586349431226044,0.026652085235639344,5387.075505514834,-7.462706125362799,38.895042342896296,474.97987004354667
663f8c26-38d2-4a43-af41-406c1a9ed3a1,median_only,True,300,300,0.11409677292520357,0.6074037275267121,1.3562455962734552,18201.32847417401,-8.520206174645699,49.320972165104,1590.1094556591638
663f8c26-38d2-4a43-af41-406c1a9ed3a1,kalman_without_rts,True,300,300,0.1392317769130549,0.7416336099860591,1.567178471553964,9973.540793342267,-7.997698736686168,41.784205210698204,897.6940676494172
663f8c26-38d2-4a43-af41-406c1a9ed3a1,kalman_plus_rts_without_despiking,True,300,300,1.7434132688173751,3.976078860721193,4.371208079391841,3.8502561288569446,-1.1709792417212663,0.8801900816021735,0.3146636177913814
663f8c26-38d2-4a43-af41-406c1a9ed3a1,full_pipeline,True,300,300,0.022576566892547997,0.02730864117794283,0.028151519827453182,14371.126400457553,-8.314981618430098,47.85467154008732,1258.0399425548796
6d81c012-de25-4065-b7ef-1b93ed31c31a,median_only,True,60,60,0.35249027915363207,0.9312921611763902,2.2269813177236495,39328.0466495241,-9.189404752702533,58.242415183205175,2331.886152958183
6d81c012-de25-4065-b7ef-1b93ed31c31a,kalman_without_rts,True,60,60,0.4257982672494979,1.05855259809827,2.314723540888328,24202.86074633813,-8.767733404103051,50.41312228226437,1697.2801639981483
6d81c012-de25-4065-b7ef-1b93ed31c31a,kalman_plus_rts_without_despiking,True,60,60,0.840331188662884,2.102211427512522,2.4135621274585093,8.697429873618413,-1.8787818715398288,2.0800675374322757,0.6202984272786871
6d81c012-de25-4065-b7ef-1b93ed31c31a,full_pipeline,True,60,60,0.02279263244552123,0.03134961694544744,0.03172911116714179,33024.794183617516,-9.037680239389315,55.031749455708315,2128.0504581701207
710ec72e-e54b-4ace-b3e8-2670fb2657d8,median_only,True,80,80,0.2815743197989433,1.0604805281217184,2.11975704116249,35048.748756370755,-9.089345036451093,60.447332544876566,2294.7656820822353
710ec72e-e54b-4ace-b3e8-2670fb2657d8,kalman_without_rts,True,80,80,0.34472430290640604,1.1435562158730646,2.218295408306632,21012.796980861855,-8.644967729039074,43.67367920692613,1677.5315943636308
710ec72e-e54b-4ace-b3e8-2670fb2657d8,kalman_plus_rts_without_despiking,True,80,80,0.9711907749996836,1.4169864230532185,2.154181028583051,4.252000802546389,-1.2571866756688892,1.2257584363331206,0.3655342074479484
